profile_id,tender_id,עובר_אזור,עובר_זכאות,עובר_חסר_דיור,score_סופי
P019,m7,0.0,0.0,1.0,0.0
P019,m8,0.0,0.0,1.0,0.0
P019,m9,0.0,1.0,1.0,0.0
P019,m10,0.0,1.0,1.0,0.0
P019,m11,0.0,1.0,1.0,0.0
P019,m12,0.0,1.0,1.0,0.0
P019,m13,0.0,1.0,1.0,0.0
P019,m14,0.0,0.0,1.0,0.0
P019,m15,0.0,0.0,1.0,0.0
P019,m16,0.0,1.0,1.0,0.0
P019,m17,0.0,0.0,1.0,0.0
P019,m18,0.0,1.0,1.0,0.0
P019,m19,0.0,0.0,1.0,0.0
P019,m20,0.0,0.0,1.0,0.0
P019,m21,1.0,0.0,1.0,0.0
P019,m22,1.0,0.0,1.0,0.0
P019,m23,1.0,0.0,1.0,0.0
P019,m24,1.0,0.0,1.0,0.0
P019,m25,1.0,0.0,1.0,0.0
P019,m26,1.0,0.0,1.0,0.0
P019,m27,1.0,0.0,1.0,0.0
P019,m28,0.0,0.0,1.0,0.0
P019,m29,1.0,0.0,1.0,0.0
P019,m30,1.0,0.0,1.0,0.0
P019,m31,1.0,0.0,1.0,0.0
P019,m32,0.0,0.0,1.0,0.0
P019,m33,1.0,0.0,1.0,0.0
P019,m34,1.0,0.0,1.0,0.0
P019,m35,1.0,0.0,1.0,0.0
P019,m36,0.0,0.0,1.0,0.0
P019,m37,0.0,0.0,1.0,0.0
P019,m38,0.0,0.0,1.0,0.0
P019,m39,0.0,0.0,1.0,0.0
P019,m40,0.0,0.0,1.0,0.0
P019,m41,0.0,0.0,1.0,0.0
P019,m42,0.0,0.0,1.0,0.0
P019,m43,0.0,0.0,1.0,0.0
P019,m44,0.0,0.0,1.0,0.0
P019,m45,0.0,0.0,1.0,0.0
P019,m46,0.0,0.0,1.0,0.0
P019,m47,1.0,0.0,1.0,0.0
P019,m48,1.0,0.0,1.0,0.0
P019,m49,0.0,0.0,1.0,0.0
P019,m50,0.0,0.0,1.0,0.0
P019,m51,1.0,0.0,1.0,0.0
P019,m52,0.0,0.0,1.0,0.0
P019,m53,0.0,0.0,1.0,0.0
P019,m54,1.0,0.0,1.0,0.0
P019,m55,0.0,0.0,1.0,0.0
P019,m56,0.0,0.0,1.0,0.0
P019,m57,0.0,0.0,1.0,0.0
P019,m58,0.0,0.0,1.0,0.0
P019,m59,0.0,0.0,1.0,0.0
P019,m60,0.0,0.0,1.0,0.0
P019,m61,1.0,0.0,1.0,0.0
P019,m62,1.0,0.0,1.0,0.0
P019,m63,0.0,0.0,1.0,0.0
P019,m64,0.0,0.0,1.0,0.0
P019,m65,0.0,0.0,1.0,0.0
P019,m66,0.0,0.0,1.0,0.0
P019,m67,0.0,0.0,1.0,0.0
P019,m68,0.0,0.0,1.0,0.0
P019,m69,1.0,0.0,1.0,0.0
P019,m70,0.0,0.0,1.0,0.0
P020,m1,0.0,1.0,0.0,0.0
P020,m2,0.0,1.0,0.0,0.0
P020,m3,0.0,1.0,0.0,0.0
P020,m4,0.0,1.0,0.0,0.0
P020,m5,0.0,1.0,0.0,0.0
P020,m6,0.0,1.0,0.0,0.0
P020,m7,0.0,1.0,0.0,0.0
P020,m8,0.0,1.0,0.0,0.0
P020,m9,0.0,1.0,0.0,0.0
P020,m10,0.0,1.0,0.0,0.0
P020,m11,0.0,1.0,0.0,0.0
P020,m12,0.0,1.0,0.0,0.0
P020,m13,0.0,1.0,0.0,0.0
P020,m14,0.0,0.0,0.0,0.0
P020,m15,0.0,0.0,0.0,0.0
P020,m16,0.0,1.0,0.0,0.0
P020,m17,0.0,0.0,0.0,0.0
P020,m18,0.0,1.0,0.0,0.0
P020,m19,0.0,0.0,0.0,0.0
P020,m20,0.0,0.0,0.0,0.0
P020,m21,0.0,1.0,0.0,0.0
P020,m22,0.0,0.0,0.0,0.0
P020,m23,0.0,1.0,0.0,0.0
P020,m24,0.0,1.0,0.0,0.0
P020,m25,0.0,1.0,0.0,0.0
P020,m26,0.0,1.0,0.0,0.0
P020,m27,0.0,1.0,0.0,0.0
P020,m28,0.0,0.0,0.0,0.0
P020,m29,0.0,0.0,0.0,0.0
P020,m30,0.0,0.0,0.0,0.0
P020,m31,0.0,0.0,0.0,0.0
P020,m32,0.0,1.0,0.0,0.0
P020,m33,0.0,1.0,0.0,0.0
P020,m34,0.0,1.0,0.0,0.0
P020,m35,0.0,1.0,0.0,0.0
P020,m36,0.0,1.0,0.0,0.0
P020,m37,0.0,1.0,0.0,0.0
P020,m38,0.0,1.0,0.0,0.0
P020,m39,0.0,1.0,0.0,0.0
P020,m40,0.0,1.0,0.0,0.0
P020,m41,0.0,1.0,0.0,0.0
P020,m42,0.0,1.0,0.0,0.0
P020,m43,0.0,1.0,0.0,0.0
P020,m44,0.0,1.0,0.0,0.0
P020,m45,0.0,1.0,0.0,0.0
P020,m46,0.0,1.0,0.0,0.0
P020,m47,0.0,1.0,0.0,0.0
P020,m48,0.0,0.0,0.0,0.0
P020,m49,0.0,0.0,0.0,0.0
P020,m50,0.0,0.0,0.0,0.0
P020,m51,0.0,0.0,0.0,0.0
P020,m52,0.0,0.0,0.0,0.0
P020,m53,0.0,0.0,0.0,0.0
P020,m54,0.0,0.0,0.0,0.0
P020,m55,0.0,0.0,0.0,0.0
P020,m56,1.0,1.0,0.0,0.0
P020,m57,0.0,1.0,0.0,0.0
P020,m58,0.0,0.0,1.0,0.0
P020,m59,0.0,1.0,0.0,0.0
P020,m60,0.0,0.0,0.0,0.0
P020,m61,0.0,0.0,0.0,0.0
P020,m62,0.0,1.0,0.0,0.0
P020,m63,0.0,1.0,1.0,0.0
P020,m64,0.0,1.0,1.0,0.0
P020,m65,0.0,1.0,1.0,0.0
P020,m66,0.0,1.0,1.0,0.0
P020,m67,0.0,1.0,1.0,0.0
P020,m68,0.0,0.0,0.0,0.0
P020,m69,0.0,0.0,0.0,0.0
P020,m70,1.0,0.0,0.0,0.0
P021,m1,1.0,1.0,1.0,1.0
P021,m2,1.0,1.0,1.0,1.0
P021,m3,1.0,0.0,1.0,0.0
P021,m4,1.0,1.0,1.0,1.0
P021,m5,1.0,1.0,1.0,1.0
P021,m6,1.0,1.0,1.0,1.0
P021,m7,1.0,1.0,1.0,1.0
P021,m8,1.0,1.0,1.0,1.0
P021,m9,1.0,1.0,1.0,1.0
P021,m10,1.0,1.0,1.0,1.0
P021,m11,0.0,1.0,1.0,0.0
P021,m12,0.0,1.0,1.0,0.0
P021,m13,0.0,1.0,1.0,0.0
P021,m14,0.0,1.0,1.0,0.0
P021,m15,0.0,1.0,1.0,0.0
P021,m16,0.0,1.0,1.0,0.0
P021,m17,0.0,1.0,1.0,0.0
P021,m18,0.0,1.0,1.0,0.0
P021,m19,0.0,1.0,1.0,0.0
P021,m20,0.0,1.0,1.0,0.0
P021,m21,0.0,0.0,1.0,0.0
P021,m22,0.0,1.0,1.0,0.0
P021,m23,0.0,0.0,1.0,0.0
P021,m24,0.0,0.0,1.0,0.0
P021,m25,0.0,0.0,1.0,0.0
P021,m26,0.0,0.0,1.0,0.0
P021,m27,0.0,0.0,1.0,0.0
P021,m28,0.0,1.0,1.0,0.0
P021,m29,0.0,1.0,1.0,0.0
P021,m30,0.0,1.0,1.0,0.0
P021,m31,0.0,1.0,1.0,0.0
P021,m32,0.0,0.0,1.0,0.0
P021,m33,0.0,0.0,1.0,0.0
P021,m34,0.0,0.0,1.0,0.0
P021,m35,0.0,0.0,1.0,0.0
P021,m36,0.0,0.0,1.0,0.0
P021,m37,0.0,0.0,1.0,0.0
P021,m38,0.0,0.0,1.0,0.0
P021,m39,0.0,0.0,1.0,0.0
P021,m40,0.0,0.0,1.0,0.0
P021,m41,0.0,0.0,1.0,0.0
P021,m42,0.0,0.0,1.0,0.0
P021,m43,0.0,0.0,1.0,0.0
P021,m44,0.0,0.0,1.0,0.0
P021,m45,0.0,0.0,1.0,0.0
P021,m46,0.0,0.0,1.0,0.0
P021,m47,0.0,0.0,1.0,0.0
P021,m48,0.0,1.0,1.0,0.0
P021,m49,0.0,1.0,1.0,0.0
P021,m50,0.0,1.0,1.0,0.0
P021,m51,0.0,1.0,1.0,0.0
P021,m52,0.0,1.0,1.0,0.0
P021,m53,0.0,1.0,1.0,0.0
P021,m54,0.0,1.0,1.0,0.0
P021,m55,0.0,1.0,1.0,0.0
P021,m56,0.0,0.0,1.0,0.0
P021,m57,0.0,1.0,1.0,0.0
P021,m58,0.0,0.0,1.0,0.0
P021,m59,1.0,0.0,1.0,0.0
P021,m60,1.0,1.0,1.0,1.0
P021,m61,0.0,1.0,1.0,0.0
P021,m62,0.0,0.0,1.0,0.0
P021,m63,0.0,1.0,1.0,0.0
P021,m64,0.0,1.0,1.0,0.0
P021,m65,0.0,1.0,1.0,0.0
P021,m66,0.0,1.0,1.0,0.0
P021,m67,0.0,1.0,1.0,0.0
P021,m68,0.0,1.0,1.0,0.0
P021,m69,0.0,1.0,1.0,0.0
P021,m70,0.0,1.0,1.0,0.0
P022,m1,0.0,1.0,1.0,0.0
P022,m2,0.0,1.0,1.0,0.0
P022,m3,0.0,0.0,1.0,0.0
P022,m4,0.0,1.0,1.0,0.0
P022,m5,0.0,1.0,1.0,0.0
P022,m6,0.0,1.0,1.0,0.0
P022,m7,0.0,1.0,1.0,0.0
P022,m8,0.0,1.0,1.0,0.0
P022,m9,0.0,1.0,1.0,0.0
P022,m10,0.0,1.0,1.0,0.0
P022,m11,1.0,1.0,1.0,1.0
P022,m12,1.0,1.0,1.0,1.0
P022,m13,1.0,1.0,1.0,1.0
P022,m14,1.0,1.0,1.0,1.0
P022,m15,1.0,1.0,1.0,1.0
P022,m16,1.0,1.0,1.0,1.0
P022,m17,1.0,1.0,1.0,1.0
P022,m18,1.0,1.0,1.0,1.0
P022,m19,1.0,1.0,1.0,1.0
P022,m20,1.0,1.0,1.0,1.0
P022,m21,0.0,0.0,1.0,0.0
P022,m22,0.0,1.0,1.0,0.0
P022,m23,0.0,0.0,1.0,0.0
P022,m24,0.0,0.0,1.0,0.0
P022,m25,0.0,0.0,1.0,0.0
P022,m26,0.0,0.0,1.0,0.0
P022,m27,0.0,0.0,1.0,0.0
P022,m28,1.0,1.0,1.0,1.0
P022,m29,0.0,1.0,1.0,0.0
P022,m30,0.0,1.0,1.0,0.0
P022,m31,0.0,1.0,1.0,0.0
P022,m32,1.0,0.0,1.0,0.0
P022,m33,0.0,0.0,1.0,0.0
P022,m34,0.0,0.0,1.0,0.0
P022,m35,0.0,0.0,1.0,0.0
P022,m36,1.0,0.0,1.0,0.0
P022,m37,1.0,0.0,1.0,0.0
P022,m38,1.0,0.0,1.0,0.0
P022,m39,1.0,0.0,1.0,0.0
P022,m40,1.0,0.0,1.0,0.0
P022,m41,1.0,0.0,1.0,0.0
P022,m42,1.0,0.0,1.0,0.0
P022,m43,1.0,0.0,1.0,0.0
P022,m44,1.0,0.0,1.0,0.0
P022,m45,1.0,0.0,1.0,0.0
P022,m46,1.0,0.0,1.0,0.0
P022,m47,0.0,0.0,1.0,0.0
P022,m48,0.0,1.0,1.0,0.0
P022,m49,1.0,1.0,1.0,1.0
P022,m50,1.0,1.0,1.0,1.0
P022,m51,0.0,1.0,1.0,0.0
P022,m52,1.0,1.0,1.0,1.0
P022,m53,1.0,1.0,1.0,1.0
P022,m54,0.0,1.0,1.0,0.0
P022,m55,1.0,1.0,1.0,1.0
P022,m56,0.0,0.0,1.0,0.0
P022,m57,1.0,1.0,1.0,1.0
P022,m58,1.0,0.0,1.0,0.0
P022,m59,0.0,0.0,1.0,0.0
P022,m60,0.0,1.0,1.0,0.0
P022,m61,0.0,1.0,1.0,0.0
P022,m62,0.0,0.0,1.0,0.0
P022,m63,1.0,1.0,1.0,1.0
P022,m64,1.0,1.0,1.0,1.0
P022,m65,1.0,1.0,1.0,1.0
P022,m66,1.0,1.0,1.0,1.0
P022,m67,1.0,1.0,1.0,1.0
P022,m68,1.0,1.0,1.0,1.0
P022,m69,0.0,1.0,1.0,0.0
P022,m70,0.0,1.0,1.0,0.0
P023,m1,0.0,1.0,1.0,0.0
P023,m2,0.0,1.0,1.0,0.0
P023,m3,0.0,0.0,1.0,0.0
P023,m4,0.0,1.0,1.0,0.0
P023,m5,0.0,1.0,1.0,0.0
P023,m6,0.0,1.0,1.0,0.0
P023,m7,0.0,1.0,1.0,0.0
P023,m8,0.0,1.0,1.0,0.0
P023,m9,0.0,1.0,1.0,0.0
P023,m10,0.0,1.0,1.0,0.0
P023,m11,0.0,1.0,1.0,0.0
P023,m12,0.0,1.0,1.0,0.0
P023,m13,0.0,1.0,1.0,0.0
P023,m14,0.0,1.0,1.0,0.0
P023,m15,0.0,1.0,1.0,0.0
P023,m16,0.0,1.0,1.0,0.0
P023,m17,0.0,1.0,1.0,0.0
P023,m18,0.0,1.0,1.0,0.0
P023,m19,0.0,1.0,1.0,0.0
P023,m20,0.0,1.0,1.0,0.0
P023,m21,1.0,0.0,1.0,0.0
P023,m22,1.0,1.0,1.0,1.0
P023,m23,1.0,0.0,1.0,0.0
P023,m24,1.0,0.0,1.0,0.0
P023,m25,1.0,0.0,1.0,0.0
P023,m26,1.0,0.0,1.0,0.0
P023,m27,1.0,0.0,1.0,0.0
P023,m28,0.0,1.0,1.0,0.0
P023,m29,1.0,1.0,1.0,1.0
P023,m30,1.0,1.0,1.0,1.0
P023,m31,1.0,1.0,1.0,1.0
P023,m32,0.0,0.0,1.0,0.0
P023,m33,1.0,0.0,1.0,0.0
P023,m34,1.0,0.0,1.0,0.0
P023,m35,1.0,0.0,1.0,0.0
P023,m36,0.0,0.0,1.0,0.0
P023,m37,0.0,0.0,1.0,0.0
P023,m38,0.0,0.0,1.0,0.0
P023,m39,0.0,0.0,1.0,0.0
P023,m40,0.0,0.0,1.0,0.0
P023,m41,0.0,0.0,1.0,0.0
P023,m42,0.0,0.0,1.0,0.0
P023,m43,0.0,0.0,1.0,0.0
P023,m44,0.0,0.0,1.0,0.0
P023,m45,0.0,0.0,1.0,0.0
P023,m46,0.0,0.0,1.0,0.0
P023,m47,1.0,0.0,1.0,0.0
P023,m48,1.0,1.0,1.0,1.0
P023,m49,0.0,1.0,1.0,0.0
P023,m50,0.0,1.0,1.0,0.0
P023,m51,1.0,1.0,1.0,1.0
P023,m52,0.0,1.0,1.0,0.0
P023,m53,0.0,1.0,1.0,0.0
P023,m54,1.0,1.0,1.0,1.0
P023,m55,0.0,1.0,1.0,0.0
P023,m56,0.0,0.0,1.0,0.0
P023,m57,0.0,1.0,1.0,0.0
P023,m58,0.0,0.0,1.0,0.0
P023,m59,0.0,0.0,1.0,0.0
P023,m60,0.0,1.0,1.0,0.0
P023,m61,1.0,1.0,1.0,1.0
P023,m62,1.0,0.0,1.0,0.0
P023,m63,0.0,1.0,1.0,0.0
P023,m64,0.0,1.0,1.0,0.0
P023,m65,0.0,1.0,1.0,0.0
P023,m66,0.0,1.0,1.0,0.0
P023,m67,0.0,1.0,1.0,0.0
P023,m68,0.0,1.0,1.0,0.0
P023,m69,1.0,1.0,1.0,1.0
P023,m70,0.0,1.0,1.0,0.0
P024,m1,0.0,0.0,1.0,0.0
P024,m2,0.0,1.0,1.0,0.0
P024,m3,0.0,0.0,1.0,0.0
P024,m4,0.0,1.0,1.0,0.0
P024,m5,0.0,0.0,1.0,0.0
P024,m6,0.0,1.0,1.0,0.0
P024,m7,0.0,0.0,1.0,0.0
P024,m8,0.0,0.0,1.0,0.0
P024,m9,0.0,1.0,1.0,0.0
P024,m10,0.0,1.0,1.0,0.0
P024,m11,0.0,1.0,1.0,0.0
P024,m12,0.0,1.0,1.0,0.0
P024,m13,0.0,1.0,1.0,0.0
P024,m14,0.0,0.0,1.0,0.0
P024,m15,0.0,0.0,1.0,0.0
P024,m16,0.0,1.0,1.0,0.0
P024,m17,0.0,0.0,1.0,0.0
P024,m18,0.0,1.0,1.0,0.0
P024,m19,0.0,0.0,1.0,0.0
P024,m20,0.0,0.0,1.0,0.0
P024,m21,0.0,0.0,1.0,0.0
P024,m22,0.0,0.0,1.0,0.0
P024,m23,0.0,0.0,1.0,0.0
P024,m24,0.0,0.0,1.0,0.0
P024,m25,0.0,0.0,1.0,0.0
P024,m26,0.0,0.0,1.0,0.0
P024,m27,0.0,0.0,1.0,0.0
P024,m28,0.0,0.0,1.0,0.0
P024,m29,0.0,0.0,1.0,0.0
P024,m30,0.0,0.0,1.0,0.0
P024,m31,0.0,0.0,1.0,0.0
P024,m32,0.0,0.0,1.0,0.0
P024,m33,0.0,0.0,1.0,0.0
P024,m34,0.0,0.0,1.0,0.0
P024,m35,0.0,0.0,1.0,0.0
P024,m36,0.0,0.0,1.0,0.0
P024,m37,0.0,0.0,1.0,0.0
P024,m38,0.0,0.0,1.0,0.0
P024,m39,0.0,0.0,1.0,0.0
P024,m40,0.0,0.0,1.0,0.0
P024,m41,0.0,0.0,1.0,0.0
P024,m42,0.0,0.0,1.0,0.0
P024,m43,0.0,0.0,1.0,0.0
P024,m44,0.0,0.0,1.0,0.0
P024,m45,0.0,0.0,1.0,0.0
P024,m46,0.0,0.0,1.0,0.0
P024,m47,0.0,0.0,1.0,0.0
P024,m48,0.0,0.0,1.0,0.0
P024,m49,0.0,0.0,1.0,0.0
P024,m50,0.0,0.0,1.0,0.0
P024,m51,0.0,0.0,1.0,0.0
P024,m52,0.0,0.0,1.0,0.0
P024,m53,0.0,0.0,1.0,0.0
P024,m54,0.0,0.0,1.0,0.0
P024,m55,0.0,0.0,1.0,0.0
P024,m56,0.0,0.0,1.0,0.0
P024,m57,0.0,0.0,1.0,0.0
P024,m58,0.0,0.0,1.0,0.0
P024,m59,0.0,0.0,1.0,0.0
P024,m60,0.0,0.0,1.0,0.0
P024,m61,0.0,0.0,1.0,0.0
P024,m62,0.0,0.0,1.0,0.0
P024,m63,0.0,0.0,1.0,0.0
P024,m64,0.0,0.0,1.0,0.0
P024,m65,0.0,0.0,1.0,0.0
P024,m66,0.0,0.0,1.0,0.0
P024,m67,0.0,0.0,1.0,0.0
P024,m68,0.0,0.0,1.0,0.0
P024,m69,0.0,0.0,1.0,0.0
P024,m70,0.0,0.0,1.0,0.0
P025,m1,1.0,1.0,1.0,1.0
P025,m2,1.0,1.0,1.0,1.0
P025,m3,1.0,0.0,1.0,0.0
P025,m4,1.0,1.0,1.0,1.0
P025,m5,1.0,1.0,1.0,1.0
P025,m6,1.0,1.0,1.0,1.0
P025,m7,1.0,1.0,1.0,1.0
P025,m8,1.0,1.0,1.0,1.0
P025,m9,1.0,1.0,1.0,1.0
P025,m10,1.0,1.0,1.0,1.0
P025,m11,0.0,1.0,1.0,0.0
P025,m12,0.0,1.0,1.0,0.0
P025,m13,0.0,1.0,1.0,0.0
P025,m14,0.0,1.0,1.0,0.0
P025,m15,0.0,1.0,1.0,0.0
P025,m16,0.0,1.0,1.0,0.0
P025,m17,0.0,1.0,1.0,0.0
P025,m18,0.0,1.0,1.0,0.0
P025,m19,0.0,1.0,1.0,0.0
P025,m20,0.0,1.0,1.0,0.0
P025,m21,0.0,0.0,1.0,0.0
P025,m22,0.0,1.0,1.0,0.0
P025,m23,0.0,0.0,1.0,0.0
P025,m24,0.0,0.0,1.0,0.0
P025,m25,0.0,0.0,1.0,0.0
P025,m26,0.0,0.0,1.0,0.0
P025,m27,0.0,0.0,1.0,0.0
P025,m28,0.0,1.0,1.0,0.0
P025,m29,0.0,1.0,1.0,0.0
P025,m30,0.0,1.0,1.0,0.0
P025,m31,0.0,1.0,1.0,0.0
P025,m32,0.0,0.0,1.0,0.0
P025,m33,0.0,0.0,1.0,0.0
P025,m34,0.0,0.0,1.0,0.0
P025,m35,0.0,0.0,1.0,0.0
P025,m36,0.0,0.0,1.0,0.0
P025,m37,0.0,0.0,1.0,0.0
P025,m38,0.0,0.0,1.0,0.0
P025,m39,0.0,0.0,1.0,0.0
P025,m40,0.0,0.0,1.0,0.0
P025,m41,0.0,0.0,1.0,0.0
P025,m42,0.0,0.0,1.0,0.0
P025,m43,0.0,0.0,1.0,0.0
P025,m44,0.0,0.0,1.0,0.0
P025,m45,0.0,0.0,1.0,0.0
P025,m46,0.0,0.0,1.0,0.0
P025,m47,0.0,0.0,1.0,0.0
P025,m48,0.0,1.0,1.0,0.0
P025,m49,0.0,1.0,1.0,0.0
P025,m50,0.0,1.0,1.0,0.0
P025,m51,0.0,1.0,1.0,0.0
P025,m52,0.0,1.0,1.0,0.0
P025,m53,0.0,1.0,1.0,0.0
P025,m54,0.0,1.0,1.0,0.0
P025,m55,0.0,1.0,1.0,0.0
P025,m56,0.0,0.0,1.0,0.0
P025,m57,0.0,1.0,1.0,0.0
P025,m58,0.0,0.0,1.0,0.0
P025,m59,1.0,0.0,1.0,0.0
P025,m60,1.0,1.0,1.0,1.0
P025,m61,0.0,1.0,1.0,0.0
P025,m62,0.0,0.0,1.0,0.0
P025,m63,0.0,1.0,1.0,0.0
P025,m64,0.0,1.0,1.0,0.0
P025,m65,0.0,1.0,1.0,0.0
P025,m66,0.0,1.0,1.0,0.0
P025,m67,0.0,1.0,1.0,0.0
P025,m68,0.0,1.0,1.0,0.0
P025,m69,0.0,1.0,1.0,0.0
P025,m70,0.0,1.0,1.0,0.0
P026,m1,0.0,1.0,0.0,0.0
P026,m2,0.0,1.0,0.0,0.0
P026,m3,0.0,0.0,0.0,0.0
P026,m4,0.0,1.0,0.0,0.0
P026,m5,0.0,1.0,0.0,0.0
P026,m6,0.0,1.0,0.0,0.0
P026,m7,0.0,1.0,0.0,0.0
P026,m8,0.0,1.0,0.0,0.0
P026,m9,0.0,1.0,0.0,0.0
P026,m10,0.0,1.0,0.0,0.0
P026,m11,1.0,1.0,0.0,0.0
P026,m12,1.0,1.0,0.0,0.0
P026,m13,1.0,1.0,0.0,0.0
P026,m14,1.0,1.0,0.0,0.0
P026,m15,1.0,1.0,0.0,0.0
P026,m16,1.0,1.0,0.0,0.0
P026,m17,1.0,1.0,0.0,0.0
P026,m18,1.0,1.0,0.0,0.0
P026,m19,1.0,1.0,0.0,0.0
P026,m20,1.0,1.0,0.0,0.0
P026,m21,0.0,0.0,0.0,0.0
P026,m22,0.0,1.0,0.0,0.0
P026,m23,0.0,0.0,0.0,0.0
P026,m24,0.0,0.0,0.0,0.0
P026,m25,0.0,0.0,0.0,0.0
P026,m26,0.0,0.0,0.0,0.0
P026,m27,0.0,0.0,0.0,0.0
P026,m28,1.0,1.0,0.0,0.0
P026,m29,0.0,1.0,0.0,0.0
P026,m30,0.0,1.0,0.0,0.0
P026,m31,0.0,1.0,0.0,0.0
P026,m32,1.0,0.0,0.0,0.0
P026,m33,0.0,0.0,0.0,0.0
P026,m34,0.0,0.0,0.0,0.0
P026,m35,0.0,0.0,0.0,0.0
P026,m36,1.0,0.0,0.0,0.0
P026,m37,1.0,0.0,0.0,0.0
P026,m38,1.0,0.0,0.0,0.0
P026,m39,1.0,0.0,0.0,0.0
P026,m40,1.0,0.0,0.0,0.0
P026,m41,1.0,0.0,0.0,0.0
P026,m42,1.0,0.0,0.0,0.0
P026,m43,1.0,0.0,0.0,0.0
P026,m44,1.0,0.0,0.0,0.0
P026,m45,1.0,0.0,0.0,0.0
P026,m46,1.0,0.0,0.0,0.0
P026,m47,0.0,0.0,0.0,0.0
P026,m48,0.0,1.0,0.0,0.0
P026,m49,1.0,1.0,0.0,0.0
P026,m50,1.0,1.0,0.0,0.0
P026,m51,0.0,1.0,0.0,0.0
P026,m52,1.0,1.0,0.0,0.0
P026,m53,1.0,1.0,0.0,0.0
P026,m54,0.0,1.0,0.0,0.0
P026,m55,1.0,1.0,0.0,0.0
P026,m56,0.0,0.0,0.0,0.0
P026,m57,1.0,1.0,0.0,0.0
P026,m58,1.0,0.0,1.0,0.0
P026,m59,0.0,0.0,0.0,0.0
P026,m60,0.0,1.0,0.0,0.0
P026,m61,0.0,1.0,0.0,0.0
P026,m62,0.0,0.0,0.0,0.0
P026,m63,1.0,1.0,1.0,1.0
P026,m64,1.0,1.0,1.0,1.0
P026,m65,1.0,1.0,1.0,1.0
P026,m66,1.0,1.0,1.0,1.0
P026,m67,1.0,1.0,1.0,1.0
P026,m68,1.0,1.0,0.0,0.0
P026,m69,0.0,1.0,0.0,0.0
P026,m70,0.0,1.0,0.0,0.0
